probability: 0.25
0,25,50,75,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475
5.428571428571433e-06,7.500001321249879e-08,7.500000660624968e-08,7.500000440416652e-08,7.500000330312491e-08,7.500000264249996e-08,7.500000220208331e-08,7.50000018875e-08,7.500000165156248e-08,7.500000146805553e-08,7.500000132124998e-08,7.500000120113634e-08,7.500000110104165e-08,7.500000101634612e-08,7.500000094374998e-08,7.500000088083332e-08,7.500000082578123e-08,7.500000077720588e-08,7.500000073402775e-08,7.500000069539474e-08
-0.0,0.3281250549499942,0.3281250274749985,0.328125018316666,0.32812501373749964,0.3281250109899998,0.3281250091583332,0.32812500785,0.32812500686874996,0.32812500610555545,0.32812500549499996,0.32812500499545444,0.32812500457916655,0.3281250042269229,0.32812500392499994,0.32812500366333325,0.32812500343437484,0.32812500323235294,0.3281250030527777,0.3281250028921052
11447368.421052633,21874999.969687503,21874999.984843753,21874999.989895836,21874999.992421877,21874999.9939375,21874999.994947918,21874999.995669644,21874999.996210944,21874999.996631946,21874999.996968757,21874999.99724432,21874999.99747396,21874999.997668266,21874999.99783482,21874999.997979164,21874999.998105463,21874999.998216916,21874999.998315975,21874999.998404603
probability: 0.5
0,25,50,75,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475
6.857142857142863e-06,7.500001339999882e-08,7.500000669999969e-08,7.500000446666654e-08,7.500000334999992e-08,7.500000267999996e-08,7.500000223333331e-08,7.50000019142857e-08,7.500000167499997e-08,7.500000148888886e-08,7.500000133999998e-08,7.500000121818179e-08,7.500000111666664e-08,7.500000103076919e-08,7.500000095714283e-08,7.500000089333331e-08,7.500000083749997e-08,7.50000007882353e-08,7.500000074444442e-08,7.500000070526313e-08
-0.0,0.3187500533874944,0.3187500266937485,0.31875001779583273,0.3187500133468747,0.3187500106774998,0.31875000889791655,0.3187500076267857,0.31875000667343745,0.31875000593194436,0.31875000533875,0.318750004853409,0.31875000444895824,0.31875000410673066,0.3187500038133928,0.3187500035591666,0.3187500033367186,0.31875000314044116,0.31875000296597217,0.31875000280986837
9062500.000000002,21249999.922500003,21249999.96125,21249999.97416667,21249999.980625004,21249999.9845,21249999.987083334,21249999.988928575,21249999.990312506,21249999.99138889,21249999.992250007,21249999.992954545,21249999.99354167,21249999.994038466,21249999.99446429,21249999.994833335,21249999.995156247,21249999.995441172,21249999.99569445,21249999.995921057
probability: 0.75
0,25,50,75,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475
8.285714285714292e-06,7.500001358749887e-08,7.50000067937497e-08,7.500000452916655e-08,7.500000339687493e-08,7.500000271749996e-08,7.500000226458332e-08,7.500000194107143e-08,7.50000016984375e-08,7.500000150972219e-08,7.500000135874999e-08,7.500000123522724e-08,7.500000113229164e-08,7.500000104519228e-08,7.500000097053571e-08,7.500000090583332e-08,7.500000084921873e-08,7.50000007992647e-08,7.50000007548611e-08,7.500000071513157e-08
-0.0,0.30937505182499453,0.3093750259124986,0.3093750172749994,0.3093750129562497,0.3093750103649998,0.3093750086374999,0.30937500740357143,0.30937500647812494,0.3093750057583332,0.30937500518249994,0.30937500471136353,0.30937500431874987,0.30937500398653833,0.30937500370178567,0.3093750034549999,0.30937500323906236,0.3093750030485294,0.3093750028791666,0.3093750027276315
7500000.000000002,20624999.878437497,20624999.939218752,20624999.959479164,20624999.969609376,20624999.975687496,20624999.97973958,20624999.98263393,20624999.984804686,20624999.986493055,20624999.98784375,20624999.988948863,20624999.989869792,20624999.99064904,20624999.991316963,20624999.991895832,20624999.99240234,20624999.992849264,20624999.99324653,20624999.993601974
probability: 0.9
0,25,50,75,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475
9.14285714285715e-06,7.500001369999887e-08,7.50000068499997e-08,7.500000456666655e-08,7.500000342499993e-08,7.500000273999995e-08,7.500000228333332e-08,7.500000195714286e-08,7.500000171249999e-08,7.50000015222222e-08,7.500000136999999e-08,7.500000124545452e-08,7.500000114166663e-08,7.500000105384612e-08,7.500000097857142e-08,7.500000091333331e-08,7.500000085624997e-08,7.500000080588235e-08,7.50000007611111e-08,7.500000072105261e-08
-0.0,0.3037500508874946,0.30375002544374863,0.3037500169624994,0.3037500127218747,0.3037500101774998,0.3037500084812499,0.30375000726964285,0.30375000636093746,0.30375000565416654,0.30375000508874994,0.30375000462613627,0.30375000424062487,0.303750003914423,0.3037500036348214,0.3037500033924999,0.30375000318046863,0.30375000299338234,0.30375000282708325,0.3037500026782894
6796875.000000001,20249999.8535,20249999.926750004,20249999.951166667,20249999.963375,20249999.9707,20249999.975583334,20249999.979071427,20249999.981687505,20249999.98372222,20249999.985349998,20249999.986681823,20249999.98779167,20249999.98873077,20249999.989535715,20249999.990233336,20249999.99084375,20249999.991382357,20249999.99186111,20249999.992289476
